incident_number,state,district,block,village_name,other_areas,constituency,longitude,latitude,year,date,perpetrator,first_action,second_action,third_action,armed_assault,arrest,bombing,infrastructure,surrender,seizure,abduction,action_successful,first_target,second_target,civilians,maoist,government_officials,security,private_property,mining_company,ngos,government_infrastructure,non_maoist_armed_group,no_target,first_civilian_target,second_civilian_target,former_maoist,high_caste_landowner,police_informer,businessman,aspiring_politician,other_elite,other_civilian,total_fatalities,govt_official_fatalities,civilian_fatalities,security_fatalities,maoist_fatalities,other_armed_grp_fatalities,total_injuries,govt_official_injuries,civilian_injuries,security_injuries,maoist_injuries,non_maoist_armed_group_injuries,property_damage,value_property_damage,total_abducted,total_arrests,commander_arrests,cadre_arrests,sympathizer_arrests,unknown_arrests,total_surrenders,commander_surrenders,cadre_surrenders,sympathizer_surrenders,unknown_surrenders,incident_summary
1407060901,Odisha,Rayagada,NA,Khandikapadar,Jigdibhota,Gunupur assembly constituency,19.348258972,83.7823,2009,2009-07-06T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,3,0,0,0,"Three CPI-Maoist cadres surrendered before the Deputy Inspector General of Police (South West), Sanjeev Panda, at the Rayagada District Police office. They were identified as Trinath Srambhutika alias Murali alias Raju (25) and A. Prakash Kimbaka alias Bata Kimbaka (25), both from Khandikapadar village under Gudari Police limits, and Krishna Kudkaka (25) of Jigdibhota village under Gudari Police limits in the District. Police said the three were active area committee members of Bansadhara division since 2001 and Trinath was also the 'commander' of Chandrapuram Dalam since 2006. Sanjeev Panda said the three were involved in a number of incidents."
810250702,Jharkhand,East Singhbhum,Patamda,NA,NA,Jugsalai,22.905666666666665,86.3861388888889,2007,2007-10-25T00:00:00Z,Unknown,Armed Assault,None,None,1,0,0,0,0,0,0,1,Unknown,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"An encounter was reported between Police and CPI-Maoist cadres in the forest under Patamda block of East Singhbhum District. However, no causalities were reported on both side and the Maoists managed to escape."
310200701,Chhattisgarh,Bijapur,NA,Murdanda,NA,Bijapur,18.7977,80.8129,2007,2007-10-20T00:00:00Z,Maoist,Facility/Infrastructure Attack,"Seizure of Money, Weapons, Property etc",None,0,0,0,1,0,1,0,1,Government Infrastructure,No Target,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,three school buildings; books and papers,0,0,0,0,0,0,0,0,0,0,0,About 250 armed cadres of the CPI-Maoist stormed into Murdanda village of Bijapur District and damaged three school buildings. Maoists also set ablaze books and papers at the schools and took away food grains stored in one of the schools.
1410081301,Odisha,Malkangiri,NA,NA,NA,NA,NA,NA,2013,2013-10-08T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,10,0,10,0,0,"Apprehending a Police encounter, at least 10 CPI-Maoist cadres, including a woman cadre, surrendered before Police in Malkangiri District."
810271001,Jharkhand,Ramgarh,Ramgarh,NA,Giddi,Ramgarh,23.688666666666663,85.35988888888889,2010,2010-10-27T00:00:00Z,Security,Arrest,"Seizure of Money, Weapons, Property etc",None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,"An ‘area commander’ of TPC, identified as Anand Ganju, was arrested from Giddi area of Ramgarh District, around 60 kilometers from Ranchi. A pistol and live cartridges were recovered from him, Police said."
801311302,Jharkhand,Ranchi,Silli,NA,Silli-Rahe locality,Silli,23.35255555555556,85.84808333333334,2013,2013-01-31T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,"An aide of Kundan Pahan, the South Chotanagpur 'zonal commander' of CPI-Maoist, was arrested from Silli-Rahe locality in Ranchi District."
1401081601,Odisha,Koraput,Boipariguda,NA,Kaliajhula forests,Kotpad (st),18.7511,82.4333,2016,2016-01-08T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,1,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Two BSF personnel were killed and another sustained injuries in landmine blast triggered by the CPI-Maoist in an area near Kaliajhula forests under Boipariguda Police limits in Koraput District. Sources said the Maoists, who had killed a local trader, Bapi Samant (37), late on January 7, had planted landmines anticipating movement of the SFs. When the news of the killing was reported, the BSF sent in a team to comb the area. A 30-member team was combing the forests when the Maoists triggered the landmines."
1404291501,Odisha,Sundargarh,NA,NA,Silkuta Reserve Forest near Langalkanta,Bonai assembly constituency,21.992861,85.010353,2015,2015-04-29T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",None,None,0,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"SFs seized weapons hidden by the CPI-Maoist cadres inside a forest in Sundargarh District of Odisha. Acting on a tip-off, a joint team of CRPF and DVF launched operation in Silkuta Reserve Forest near Langalkanta and seized four guns, three small bore rifles and a pistol, ASP R Panigrahi said."
809031602,Jharkhand,Gumla,Bishunpur,NA,NA,Bishnupur,23.37375,84.37230555555554,2016,2016-09-03T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,2,0,0,0,0,0,0,0,"Two persons who killed dhaba owner Umesh Sahu (47) in Gumla District on August 31, were arrested, from different locations of Bishunpur block of the District. Jagannath Lohra and Babloo Lohra, during interrogations, confessed to have executed the crime at the behest JJMP 'area commander' Pankaj alias Anuj. After being produced before the judicial magistrate on September 4, the duos were remanded to judicial custody for 14 days, following which they were sent to Gumla divisional jail. On the fateful day, the duo had come on a bike, which they parked at a distance before Jagannath shot Sahu dead near his home. One of the bullets hit his head, killing him on the spot. Gumla SP Chandan Jha said the duo abandoned the bike, which gave the Police vital clues to lead to the arrests. JJMP is a splinter group of the CPI-Maoist."
307211102,Chhattisgarh,Narayanpur,NA,NA,Dhoundai,Narayanpur,19.4875,81.3674,2011,2011-07-21T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,16,0,16,0,0,0,0,0,0,0,The Police arrested 16 cadres of the CPI-Maoist during a combing operation in Dhoundai area in Narayanpur District.
807060901,Jharkhand,Hazaribag,Bishnugarh,Dudhmania,NA,Mandu,24.06077777777778,85.64047222222223,2009,2009-07-06T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,12,0,12,0,0,0,0,0,0,0,"A dozen Maoists, who had allegedly planned to blow up the Bishnugarh Police picket at Dudhmania in Hazaribag District, were arrested. After a tip-off, Security Forces rushed to the NH-100 and arrested them, District Superintendent of Police Pankaj Kamboj said. The Maoists, who had deployed teenage villagers, asked them to keep a watch on Police movement while the seniors execute their plot by laying landmines near the Police picket, he said. ""To divert Police attention, the Maoists also decided to loot the SBI [State bank of India] Banaso branch on the same route,"" he said."
209260901,Bihar,Gaya,Barachatti,Balthar,NA,Barachatti,24.48955555555556,85.02583333333334,2009,2009-09-26T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",Arrest,None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,"The Gaya Police seized a huge cache of explosives, including 1,200 detonators, five gelatine sticks and 200 metres of wire, from a room at Balthar village under the CPI-Maoist-dominated Barachatti Police Station of Gaya District. The Superintendent of Police Sushil Khopde said a suspected Maoist has been arrested in this connection. Identified as Surindra Manjhi, he is said to be the caretaker of the room where the detonators were found under a heap of animal fodder."
810181603,Jharkhand,Ranchi,Tamar,Jargo,NA,Tamar,23.105472222222225,86.01025,2016,2016-10-18T00:00:00Z,Security,Arrest,"Seizure of Money, Weapons, Property etc",None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,"A Maoist leader, who carried a reward of INR 500,000 on his head, was arrested from Jargo village in Tamar Block in Ranchi District. SSP, Kuldeep Dwivedi said Krish Munda (23), secretary of CPI-Maoist Bundu-Chandil sub-zonal area committee, was wanted in at least 11 cases registered at various thanas of Ranchi, Khunti, Seraikela-Kharsawan and East Singhbhum Districts."
1912270801,Uttar Pradesh,Chandauli,NA,Batau,NA,NA,NA,NA,2008,2008-12-27T00:00:00Z,Security,Arrest,"Seizure of Money, Weapons, Property etc",None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,"Police arrested a suspected person from village Batau in the CPI-Maoist affected Chandauli District. A cache of arms and ammunition, including 500 detonators and 50 kg ammonium nitrate, was recovered from his possession."
1412300901,Odisha,Rayagada,NA,NA,NA,NA,NA,NA,2009,2009-12-30T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,1,0,0,"One 18-year-old woman CPI-Maoist cadre, identified as Laxmi Pidkaka alias Sunita, surrendered before the Police in the Rayagada District to escape from a forced marriage to a cadre from Chhattisgarh. Her disclosures after surrender revealed that the Maoists in south Orissa had started using force to marry off their women activists to cadres from Chhattisgarh deputed to Orissa. It is part of their effort not to let the disillusioned women cadres get away from the clutches of their violent outfit."
305101301,Chhattisgarh,Bijapur,NA,Pamalvaya,NA,Bijapur assembly constituency,18.524351,80.837227,2013,2013-05-10T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,"Bijapur Police arrested a CPI-Maoist cadre, identified as Som (28), from the jungles of Pamalvaya village."
306260702,Chhattisgarh,Bijapur,NA,Bhairamgarh,NA,Bijapur,19.008,81.0609,2007,2007-06-26T00:00:00Z,Unknown,Armed Assault,None,None,1,0,0,0,0,0,0,1,Unknown,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Police engaged Maoists in an encounter near Bairamgadh in the Bijapur District. However, no casualties were reported."
103050801,Andhra Pradesh,Warangal,NA,NA,NA,NA,NA,NA,2008,2008-03-05T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,5,4,1,0,0,"Five Maoists, including three 'commanders' and a cadre of the CPI-Maoist and a 'zonal committee secretary' of the Prathighatana group, surrendered to the District Police at Warangal in the presence of Superintendent of Police Soumya Mishra. The surrendered included Kukunoor Local Organising Squad (LOS) 'commander', P. Sammaiah alias Naveen (carrying a head money of INR 200000) and his wife M. Pushpa, Narsampet LOS 'commander' Kadari Bhaskar alias Ramesh, and 'commander' P. Lakshmi alias Pushpa of the CPI-Maoist and Peddapalli zonal committee secretary of the Prathighatana group, K. Chinni Krishna alias Anil."
301261502,Chhattisgarh,Kondagaon,NA,NA,Machanar forest,Antagarh,20.0985,81.1596,2015,2015-01-26T00:00:00Z,Security,Armed Assault,None,None,1,0,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50 ft tall Maoist memorial,0,0,0,0,0,0,0,0,0,0,0,A 50-ft tall Maoist memorial constructed in the dense forest of Machanar in Kondagaon District of Chhattisgarh has been demolished by SF personnel.
301161101,Chhattisgarh,Kanker,NA,Bhanupratappur,NA,Bhanupratappur,20.3107,81.0729,2011,2011-01-16T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",None,None,0,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,SFs recovered cache of arms and ammunition from a Maoist hideout in Bhanupratappur village in Kanker District
1411220802,Odisha,Rayagada,NA,Bisamkatak,NA,Bissam Cuttack assembly constituency,19.505744934,83.5016,2008,2008-11-22T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,2,0,0,0,0,0,0,0,"Two Naxalites (left-wing extremists), including a woman cadre, were arrested by Police from Bisamkatak in the Rayagada District."
804210701,Jharkhand,Bokaro,Navadih,Navadih,NA,Dumri,23.85263888888889,86.04502777777778,2007,2007-04-21T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,1,1,0,0,0,0,0,0,"A CPI-Maoist cadre, identified as Birsa alias Bitesh Ganghu, was arrested near Navadih village in the Bokaro District. Police initially arrested Daso Hasanda, an associate of the Maoist, and then with his help arrested Birsa."
1401011301,Odisha,Malkangiri,Kudumulugumma,NA,Sarkubandha area,Chitrakonda,18.378,82.1782,2013,2013-01-01T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",None,None,0,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,A huge cache of arms and other belongings of the CPI-Maoist were recovered by the CRPF and Odisha Police personnel from a Maoist camp near Sarkubandha area in Malkangiri District of Odisha.
801301301,Jharkhand,Bokaro,Gomia,Pachmo,Jhumra hills,Gomia,23.827083333333334,85.6171111111111,2013,2013-01-30T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,0,3,0,0,0,0,0,0,0,"Bokaro Police sent three persons to jail after they were arrested from Pachmo village near Jhumra hills for planting explosives which were triggered by the Maoists, on January 20, injuring 11 CRPF troopers."
812061601,Jharkhand,Palamu,NA,Shabano,Simaria Police Station,NA,NA,NA,2016,2016-12-06T00:00:00Z,Security,Arrest,"Seizure of Money, Weapons, Property etc",None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,"Chatra District Police claimed to have arrested an 'area commander' of the PLFI, a splinter group of the CPI-Maoist. Mukesh Yadav, a resident of Lesligunj in Palamu, was arrested from Shabano village under Simaria Police Station in the District, by a joint team of local Police and a CRPF unit. Yadav carries a cash reward of INR 200,000 on him as announced by the State Home Department. Chatra, SP, Anjani Kumar Jha said Yadav, who is in his mid-twenties, was hiding in a house when he was arrested with a loaded country-made pistol."
108201301,Andhra Pradesh,Warangal,NA,NA,NA,NA,NA,NA,2013,2013-08-20T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,"Acting on a tip off, Andhra Pradesh Special Police Personnel arrested a CPI-Maoist 'dalam (armed squad) commander', identified as Dasru of Sukma District of Chhattisgarh, from Warrangal District."
304160901,Chhattisgarh,Rajnandgaon,NA,Phulwera,NA,NA,22.295799,81.562991,2009,2009-04-16T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,1,Government Officials,Security,0,0,1,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,5,4,0,1,0,0,NA,NA,0,0,0,0,1,CPI-Maoist cadres blew up a van ferrying election officials by triggering a landmine blast,0,0,0,0,0,0,0,0,0,0,0,"Five poll officials, including a zonal officer identified as A.K. Acharya, were killed and many others injured when CPI-Maoist cadres blew up a van ferrying election officials by triggering a landmine blast at Phulwera village in the Rajnandgaon District, said Additional Director General Police Girdhari Nayak."
1409251201,Odisha,Malkangiri,Chitrakonda,NA,Chitrakonda reservoir,Chitrakonda,18.0778,81.927,2012,2012-09-25T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Two village guards identified as Manik Khilo and Jagabandhu Khilo were killed by the CPI-Maoist cadres in the cut-off area of the Chitrakonda reservoir in Malkangiri District.
811201201,Jharkhand,Palamu,Madhya,Manatu,NA,Panki,24.232083333333332,84.43291666666667,2012,2012-11-20T00:00:00Z,Security,Arrest,"Seizure of Money, Weapons, Property etc",None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,"Para-military Forces arrested a 23-year-old ""Sub-zonal Commander"" of CPI-Maoist, identified as Prabhu Yadav, at Madhya village of Palamau District in Jharkhand, when he came to meet his family. Later Yadav guided the Police to two places under Manatu Police Station where the SFs found a five kg IED, seven gelatin sticks, 25 detonators and a 100-mt wire. A country-made pistol and Maoist literature was also seized from the extremist. Commenting on the arrest District Police official said ""Yadav had killed three persons of rival extremist factions this year - two members of the JLT on April 16 and one JPC member on May 22."""
104230601,Andhra Pradesh,Visakhapatnam,G.K. Veedhi,NA,Pedapadu forest,Rayadurg,16.637333333333334,81.03391666666667,2006,2006-04-23T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,1,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Two Police personnel were injured in three landmine blasts in the Pedapadu forest area in G.K. Veedhi mandal of Visakhapatnam District.
203171102,Bihar,Gaya,NA,NA,NA,NA,NA,NA,2011,2011-03-17T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,0,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"The Police recovered three landmines, apparently laid by the Maoists on the route to Bodhibigha to ambush Police Parties in the District."
306241301,Chhattisgarh,Kanker,NA,Chipondi,NA,Antagarh,20.013334274,81.2282,2013,2013-06-24T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,"A wanted CPI-Maoist cadre, identified as Hiralal (24), was arrested from his house at Chipondi village under Tadoki Police Station in Kanker District."
2112241001,West Bengal,West Midnapore,Binpur - ii,Birmadal,Odolchua,Binpur,22.612972222222226,86.66125000000001,2010,2010-12-24T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Government Officials,No Target,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Suspected cadres of the CPI-Maoist killed two ruling CPI-M workers, identified as Manorajan Mahto (45) and Rathindranath Gope (34) at Birmadal and Odolchua villages respectively in the Jhargram sub-division of West Midnapore District."
810100701,Jharkhand,East-Singhbhum,NA,NA,NA,NA,NA,NA,2007,2007-10-10T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,0,5,0,0,0,0,0,0,0,"In the East-Singhbhum District, the Police arrested five suspected CPI-Maoists who were suspected to be involved in the October 9 attack at Kashiabera under Ghurabandha Police station in which a constable was killed and Shailen Baskey, a leader of anti-Maoist Nagarik Suraksha Samity, was injured"
804141603,Jharkhand,Hazaribagh,Barkagaon,NA,Chandaul forest under Barkagaon Police Station area,Barkagaon,23.85438888888889,85.21555555555555,2016,2016-04-14T00:00:00Z,Security,Arrest,"Seizure of Money, Weapons, Property etc",None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,"Barkagaon Police arrested Ramchandra Ganjhu alias Ramu Ganjhu alias Dayanandjee, a wanted TPC 'area commander', based on a tip-off in Hazaribagh District. Police recovered a loaded pistol and two cartridges from Chandaul forest under Barkagaon Police Station area. SP Akhilesh Kumar Jha said Ganjhu first joined the CPI-Maoist when it was led by 'area commander' Krishna Yadav more than 12 years ago. Ganjhu was wanted in 13 Naxal related cases, including murder, extortion in various Districts."
1405041401,Odisha,Koraput,Lamtaput,NA,NA,Koraput,18.8645,82.8775,2014,2014-05-04T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",None,None,0,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Explosive materials were seized by BSF personnel from secret dumps of CPI-Maoist in Lamtaput block of Koraput District.
305181601,Chhattisgarh,Bijapur,NA,Munga,NA,Konta assembly constituency,18.742224,81.581573,2016,2016-05-18T00:00:00Z,Security,Armed Assault,None,None,1,0,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"A DRG trooper was injured in an encounter with CPI-Maoist cadres in Bijapur District. The skirmish took place during the wee hours in the forests of Munga village when a squad of the States DRG forces was carrying out anti-Maoist operation in the region. ""Constable Gopal Rotel sustained injuries on his leg in the gun-fight following which he was airlifted to Jagdalpur for treatment this morning,"" Jagdalpur City Superintendent of Police Deepmala Kashyap said."
201261301,Bihar,Jamui,Khaira,Khaira,NA,Jamui,24.63422222222222,84.233,2013,2013-01-26T00:00:00Z,Maoist,Hijacking/Kidnapping,None,None,0,0,0,0,0,0,1,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8,0,0,0,0,0,0,0,0,0,0,More than three dozen armed cadres of CPI-Maoist surrounded a construction site camp at Khaira in Jamui District of Bihar and abducted eight construction workers from the site.
111011101,Andhra Pradesh,Vishakhapatnam,Chintapalli,Lammasingi,NA,Paderu,17.823,82.4918611111111,2011,2011-11-01T00:00:00Z,Maoist,Facility/Infrastructure Attack,None,None,0,0,0,1,0,0,0,1,Government Infrastructure,No Target,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,parts of a BSNL cell-tower,0,0,0,0,0,0,0,0,0,0,0,A BSNL cell-tower was partially damaged at Lammasingi in the Vishakhapatnam District after Maoists set it ablaze.
809021101,Jharkhand,West Singhbhum,NA,Ranga,Saranda forest,Jaganathpur,24.269972222222226,87.2093888888889,2011,2011-09-02T00:00:00Z,Unknown,Armed Assault,None,None,1,0,0,0,0,0,0,1,Unknown,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Two CPI-Maoist cadres were killed in an exchange of fire with the SFs in the Ranga area under Manoharpur Police limits of Saranda forest in West Singhbhum District.
206301001,Bihar,Munger,NA,NA,NA,NA,NA,NA,2010,2010-06-30T00:00:00Z,Maoist,Hijacking/Kidnapping,Armed Assault,None,1,0,0,0,0,0,1,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,"The CPI-Maoist cadres on Munger-Jamui Road stopped a jeep, abducted the driver and chopped off his head for daring to defy their bandh call"
312041202,Chhattisgarh,Kondagaon,Usari,NA,NA,Kondagaon,19.4078,81.7673,2012,2012-12-04T00:00:00Z,Security,Arrest,"Seizure of Money, Weapons, Property etc",None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,"Sanghuram alias Nagesh Korram, a Jan militia 'deputy commander' of the CPI-Maoist, was arrested from a densely forested region of Usari village in Kondagaon District during a search operation conducted by a joint team of Bayanar Police and CAF. Police recovered Maoist banner of PLGA week from December 2 to 8, along with posters, battery and wire from his possession."
202171401,Bihar,Rohtas,NA,NA,NA,NA,NA,NA,2014,2014-02-17T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",None,None,0,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"SFs seized 3,400 kilograms of ammonium nitrate, used for making IEDs and explosives along with detonators during an anti-Naxal operation in Rohtas District."
